timestep_sec,minute_of_hour,vehicle_id,speed_ms,acceleration_ms2,soc_percent,energy_consumed_Wh,lane_id,status,current_station_id,station_load_kW,station_vehicles_charging,station_queue_length,station_utilization_percent,system_total_vehicles,system_moving_vehicles,system_charging_vehicles,system_waiting_vehicles,system_total_load_kW,system_avg_speed_ms,system_avg_soc_percent,system_avg_moving_speed_ms,system_avg_moving_soc_percent,system_avg_charging_soc_percent,system_avg_charging_duration_sec
447.0,7,easyBike_020,0.0,0.0,25.23,80.85,,charging,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_021,0.0,0.0,26.66,114.56,,charging,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_021,0.0,0.0,26.65,116.38,,charging,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_021,12.78,0.51,26.97,66.1,NEG_E3_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_022,0.0,0.0,28.55,87.23,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_022,0.0,0.0,28.51,92.51,,waiting,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_022,0.0,0.0,28.86,43.43,NEG_E8_1,waiting,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_023,0.0,0.0,29.99,121.25,,charging,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_023,0.0,0.0,29.85,134.63,,charging,pa_6_rev,0,1,0,20.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_023,12.98,-0.15,30.52,38.58,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_024,0.0,0.0,18.55,82.51,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_024,0.0,0.0,18.34,109.33,,waiting,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_024,13.09,0.61,18.93,29.25,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_025,13.09,0.74,17.49,58.13,E1_0,charging,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_025,13.03,-0.6,17.34,72.68,E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_026,6.23,1.01,16.35,43.68,E0_0,waiting,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_026,13.16,-0.38,16.16,63.68,E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_027,0.0,0.0,15.13,45.12,,charging,pa_6,0,3,0,60.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_027,13.25,-0.32,15.1,43.29,E5_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_028,0.0,0.0,13.88,41.23,,waiting,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_028,13.32,-0.07,13.92,30.73,E0_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_029,0.0,0.0,12.03,124.99,,charging,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_029,0.0,0.0,12.34,80.37,NEG_E2_1,waiting,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_030,0.0,0.0,13.52,86.84,,waiting,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_030,13.58,0.02,13.55,78.33,NEG_E7_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_031,0.0,0.0,15.18,87.2,,idle,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_031,0.0,0.0,15.58,36.92,NEG_E8_0,idle,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_032,0.0,0.0,16.83,95.01,,waiting,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_032,0.01,-0.02,17.19,43.31,NEG_E8_0,idle,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_033,0.0,0.0,18.12,84.4,,charging,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
447.0,7,easyBike_034,11.09,0.63,33.81,156.66,E8_1,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.97,26.74,11.9,31.22,24.05,219.0
448.0,7,eRickshaw_026,11.63,-0.25,33.09,119.02,E9_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_026,10.63,0.41,34.62,7.44,E0_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_027,0.0,0.0,29.63,93.78,,charging,pa_8,0,1,0,20.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_028,0.0,0.0,28.21,74.21,E1_0,waiting,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_029,0.0,0.0,29.44,52.69,NEG_E2_0,waiting,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_029,11.47,-0.2,29.55,42.06,NEG_E3_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_030,12.54,0.28,24.95,85.52,:Node7_0_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_030,11.23,-1.65,25.6,36.97,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_031,11.65,0.23,23.85,72.45,NEG_E7_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_031,12.21,-0.43,24.59,19.77,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_032,0.0,0.0,33.27,26.06,NEG_E8_0,idle,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_032,7.44,0.5,33.57,3.26,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eRickshaw_033,13.89,0.34,37.0,76.25,E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eVan_027,13.13,0.04,44.74,66.63,E6_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eVan_028,13.49,-0.01,27.61,60.64,E0_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eVan_029,12.86,-0.02,31.79,33.13,NEG_E3_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,eVan_030,11.66,0.04,46.29,10.94,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_001,11.03,0.09,42.32,107.39,E3_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_002,11.12,-0.02,41.17,104.8,E9_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_003,11.21,-0.68,40.23,81.21,E7_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_004,11.32,-0.06,39.05,79.72,E10_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_005,11.31,-0.05,37.59,120.23,NEG_E0_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_006,11.41,-0.42,36.48,111.41,NEG_E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_007,11.15,0.48,35.21,121.37,NEG_E4_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_008,11.63,-0.37,34.11,115.84,NEG_E10_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_009,11.74,0.25,36.28,50.28,E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_010,11.85,-0.39,37.94,49.67,E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_011,11.89,0.45,39.6,55.64,E6_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_012,11.94,0.34,41.02,85.16,E10_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_013,0.0,0.0,28.02,109.15,,charging,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_013,6.03,-2.5,28.01,110.95,NEG_E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_014,0.0,0.0,27.05,85.45,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_014,12.13,0.01,26.97,91.88,NEG_E6_1,charging,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_015,0.0,0.0,25.87,87.94,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_015,12.24,-0.39,25.79,93.7,NEG_E6_0,charging,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_016,0.0,0.0,24.7,87.7,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_016,12.32,0.08,24.61,95.39,NEG_E6_0,charging,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_017,11.03,-2.51,23.55,83.26,E1_0,charging,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_017,0.0,0.0,23.58,78.1,,charging,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_018,12.41,-0.02,22.36,88.83,E10_0,charging,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_018,0.0,0.0,22.41,79.26,,charging,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_019,12.53,0.13,23.49,92.54,E7_0,charging,pa_6,0,3,0,60.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_019,0.0,0.0,23.89,42.74,,charging,pa_6,0,3,0,60.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_020,12.67,0.5,25.21,86.07,E10_0,charging,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_020,0.0,0.0,25.23,80.85,,charging,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_021,0.0,0.0,26.66,114.56,,charging,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_021,0.0,0.0,26.65,116.38,,charging,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_021,12.78,-0.04,26.97,66.7,NEG_E3_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_022,0.0,0.0,28.55,87.23,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_022,0.0,0.0,28.51,92.51,,waiting,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_022,0.0,0.0,28.86,43.44,NEG_E8_1,waiting,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_023,0.0,0.0,29.99,121.25,,charging,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_023,0.0,0.0,29.85,134.63,,charging,pa_6_rev,0,1,0,20.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_023,12.93,-0.38,30.52,39.11,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_024,0.0,0.0,18.55,82.51,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_024,0.0,0.0,18.34,109.33,,waiting,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_024,13.04,0.24,18.92,29.85,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_025,13.1,0.52,17.48,58.81,E1_0,charging,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_025,13.02,-0.64,17.33,73.33,E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_026,6.98,0.44,16.35,44.49,E0_0,waiting,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_026,13.14,-0.48,16.15,64.29,E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_027,0.0,0.0,15.13,45.12,,charging,pa_6,0,3,0,60.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_027,13.23,0.21,15.1,43.86,E5_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_028,0.0,0.0,13.88,41.23,,waiting,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_028,13.39,0.75,13.91,31.48,E0_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_029,0.0,0.0,12.03,124.99,,charging,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_029,0.0,0.0,12.34,80.38,NEG_E2_1,waiting,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_030,0.0,0.0,13.52,86.84,,waiting,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_030,13.57,-0.32,13.54,78.92,NEG_E7_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_031,0.0,0.0,15.18,87.2,,idle,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_031,0.0,0.0,15.58,36.93,NEG_E8_0,idle,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_032,0.0,0.0,16.83,95.01,,waiting,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_032,0.0,-0.0,17.19,43.31,NEG_E8_0,idle,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_033,0.0,0.0,18.12,84.4,,charging,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
448.0,7,easyBike_034,11.73,0.35,33.8,158.07,E8_1,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.93,26.74,11.84,31.21,24.05,220.0
449.0,7,eRickshaw_026,11.67,0.29,33.08,119.57,E9_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_026,11.0,0.52,34.61,8.15,E0_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_027,0.0,0.0,29.63,93.78,,charging,pa_8,0,1,0,20.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_028,0.0,0.0,28.21,74.21,E1_0,waiting,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_029,0.0,0.0,29.44,52.7,NEG_E2_0,waiting,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_029,11.47,0.08,29.55,42.56,NEG_E3_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_030,12.55,0.17,24.94,86.31,NEG_E6_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_030,9.39,-1.47,25.61,36.97,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_031,11.62,-0.03,23.85,72.94,NEG_E7_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_031,12.24,0.16,24.58,20.37,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_032,0.0,0.0,33.27,26.06,NEG_E8_0,idle,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_032,7.97,0.31,33.56,3.75,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eRickshaw_033,13.88,-0.07,36.99,77.02,E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eVan_027,13.12,-0.02,44.72,67.52,E6_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eVan_028,13.5,0.06,27.59,61.6,E0_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eVan_029,12.87,-0.07,31.77,33.99,NEG_E3_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,eVan_030,11.64,-0.14,46.27,11.57,NEG_E8_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_001,11.1,0.69,42.32,107.91,E3_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_002,11.15,-0.36,41.17,105.28,E9_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_003,11.24,-0.06,40.23,81.73,E7_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_004,11.34,0.26,39.05,80.29,E10_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_005,11.39,0.15,37.58,120.83,NEG_E0_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_006,11.45,-0.18,36.47,111.92,NEG_E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_007,11.53,-0.35,35.21,122.37,NEG_E4_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_008,11.68,0.49,34.1,116.45,NEG_E10_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_009,11.75,-0.19,36.28,50.8,E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_010,11.87,0.06,37.93,50.17,E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_011,11.85,-0.17,39.6,56.13,E6_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_012,11.96,0.01,41.02,85.68,E10_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_013,0.0,0.0,28.02,109.15,,charging,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_013,3.53,-2.5,28.01,110.95,NEG_E1_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_014,0.0,0.0,27.05,85.45,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_014,12.13,-0.02,26.96,92.44,NEG_E6_1,charging,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_015,0.0,0.0,25.87,87.94,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_015,12.29,0.43,25.78,94.32,NEG_E6_0,charging,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_016,0.0,0.0,24.7,87.7,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_016,12.31,-0.12,24.6,95.98,NEG_E6_0,charging,pa_7_rev,0,4,2,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_017,9.98,0.3,23.55,83.74,E1_0,charging,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_017,0.0,0.0,23.58,78.1,,charging,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_018,12.43,0.15,22.36,89.45,E10_0,charging,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_018,0.0,0.0,22.41,79.26,,charging,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_019,12.54,0.28,23.49,93.16,E7_0,charging,pa_6,0,3,0,60.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_019,0.0,0.0,23.89,42.74,,charging,pa_6,0,3,0,60.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_020,12.63,0.08,25.21,86.65,E10_0,charging,pa_2,0,4,2,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_020,0.0,0.0,25.23,80.85,,charging,pa_3,0,4,1,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_021,0.0,0.0,26.66,114.56,,charging,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_021,0.0,0.0,26.65,116.38,,charging,pa_3_rev,0,4,2,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_021,12.78,0.22,26.96,67.26,NEG_E3_0,driving,none,0,0,0,0.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_022,0.0,0.0,28.55,87.23,,charging,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
449.0,7,easyBike_022,0.0,0.0,28.51,92.51,,waiting,pa_8_rev,0,5,3,100.0,75,35,26,10,570.0,6.9,26.73,11.79,31.21,24.05,221.0
