timestep,vehicle_id,vehicle_type,charging_station,battery_soc_percent
744.0,erickshaw_05,eRickshaw,ebus_depot_n3,75.61265714285715
745.0,erickshaw_05,eRickshaw,ebus_depot_n3,75.7316
746.0,erickshaw_05,eRickshaw,ebus_depot_n3,75.85057142857143
747.0,erickshaw_05,eRickshaw,ebus_depot_n3,75.96954285714286
748.0,erickshaw_05,eRickshaw,ebus_depot_n3,76.08851428571428
749.0,erickshaw_05,eRickshaw,ebus_depot_n3,76.20748571428571
750.0,erickshaw_05,eRickshaw,ebus_depot_n3,76.32645714285714
751.0,erickshaw_05,eRickshaw,ebus_depot_n3,76.44539999999999
752.0,erickshaw_05,eRickshaw,ebus_depot_n3,76.56437142857142
753.0,erickshaw_05,eRickshaw,ebus_depot_n3,76.68334285714286
754.0,erickshaw_05,eRickshaw,ebus_depot_n3,76.80231428571429
755.0,erickshaw_05,eRickshaw,ebus_depot_n3,76.92128571428572
756.0,erickshaw_05,eRickshaw,ebus_depot_n3,77.04025714285714
757.0,erickshaw_05,eRickshaw,ebus_depot_n3,77.1592
758.0,erickshaw_05,eRickshaw,ebus_depot_n3,77.27817142857143
759.0,erickshaw_05,eRickshaw,ebus_depot_n3,77.39714285714285
760.0,erickshaw_05,eRickshaw,ebus_depot_n3,77.5161142857143
761.0,erickshaw_05,eRickshaw,ebus_depot_n3,77.63508571428571
762.0,erickshaw_05,eRickshaw,ebus_depot_n3,77.75405714285714
763.0,erickshaw_05,eRickshaw,ebus_depot_n3,77.873
764.0,erickshaw_05,eRickshaw,ebus_depot_n3,77.99197142857143
765.0,erickshaw_05,eRickshaw,ebus_depot_n3,78.11094285714286
766.0,erickshaw_05,eRickshaw,ebus_depot_n3,78.22991428571429
767.0,erickshaw_05,eRickshaw,ebus_depot_n3,78.34888571428571
768.0,erickshaw_05,eRickshaw,ebus_depot_n3,78.46785714285714
769.0,erickshaw_05,eRickshaw,ebus_depot_n3,78.5868
770.0,erickshaw_05,eRickshaw,ebus_depot_n3,78.70577142857142
771.0,erickshaw_05,eRickshaw,ebus_depot_n3,78.82474285714287
772.0,erickshaw_05,eRickshaw,ebus_depot_n3,78.94371428571428
773.0,erickshaw_05,eRickshaw,ebus_depot_n3,79.0626857142857
774.0,erickshaw_05,eRickshaw,ebus_depot_n3,79.18165714285715
775.0,erickshaw_05,eRickshaw,ebus_depot_n3,79.3006
776.0,erickshaw_05,eRickshaw,ebus_depot_n3,79.41957142857142
777.0,erickshaw_05,eRickshaw,ebus_depot_n3,79.53854285714286
778.0,erickshaw_05,eRickshaw,ebus_depot_n3,79.6575142857143
779.0,erickshaw_05,eRickshaw,ebus_depot_n3,79.77648571428571
780.0,erickshaw_05,eRickshaw,ebus_depot_n3,79.89545714285714
781.0,erickshaw_05,eRickshaw,ebus_depot_n3,80.01440000000001
782.0,erickshaw_05,eRickshaw,ebus_depot_n3,80.13337142857144
783.0,erickshaw_05,eRickshaw,ebus_depot_n3,80.25234285714285
784.0,erickshaw_05,eRickshaw,ebus_depot_n3,80.37131428571428
785.0,erickshaw_05,eRickshaw,ebus_depot_n3,80.49028571428572
786.0,erickshaw_05,eRickshaw,ebus_depot_n3,80.60925714285715
787.0,erickshaw_05,eRickshaw,ebus_depot_n3,80.7282
788.0,erickshaw_05,eRickshaw,ebus_depot_n3,80.84717142857143
789.0,erickshaw_05,eRickshaw,ebus_depot_n3,80.96614285714287
790.0,erickshaw_05,eRickshaw,ebus_depot_n3,81.08511428571428
791.0,erickshaw_05,eRickshaw,ebus_depot_n3,81.20408571428571
792.0,erickshaw_05,eRickshaw,ebus_depot_n3,81.32305714285715
793.0,erickshaw_05,eRickshaw,ebus_depot_n3,81.44200000000001
794.0,erickshaw_05,eRickshaw,ebus_depot_n3,81.56097142857142
795.0,erickshaw_05,eRickshaw,ebus_depot_n3,81.67994285714285
796.0,erickshaw_05,eRickshaw,ebus_depot_n3,81.79891428571429
797.0,erickshaw_05,eRickshaw,ebus_depot_n3,81.91788571428572
798.0,erickshaw_05,eRickshaw,ebus_depot_n3,82.03682857142857
799.0,erickshaw_05,eRickshaw,ebus_depot_n3,82.1558
800.0,erickshaw_05,eRickshaw,ebus_depot_n3,82.27477142857143
801.0,erickshaw_05,eRickshaw,ebus_depot_n3,82.39374285714285
802.0,erickshaw_05,eRickshaw,ebus_depot_n3,82.51271428571428
803.0,erickshaw_05,eRickshaw,ebus_depot_n3,82.63168571428572
804.0,erickshaw_05,eRickshaw,ebus_depot_n3,82.75062857142858
805.0,erickshaw_05,eRickshaw,ebus_depot_n3,82.8696
806.0,erickshaw_05,eRickshaw,ebus_depot_n3,82.98857142857143
807.0,erickshaw_05,eRickshaw,ebus_depot_n3,83.10754285714286
808.0,erickshaw_05,eRickshaw,ebus_depot_n3,83.22651428571429
