timestep_sec,vehicle_id,current_edge,current_lane,current_speed_ms,current_soc_percent,battery_capacity_wh,priority,nearest_station_id,nearest_station_name,nearest_distance_m,nearest_edge,nearest_lane,nearest_power_kw,nearest_charging_available,nearest_waiting_available,nearest_occupancy_rate,2nd_nearest_station_id,2nd_nearest_station_name,2nd_nearest_distance_m,2nd_nearest_edge,2nd_nearest_lane,2nd_nearest_power_kw,2nd_nearest_charging_available,2nd_nearest_waiting_available,2nd_nearest_occupancy_rate,recommended_station,recommendation_reason
391.0,easyBike_023,NEG_E6,NEG_E6_0,12.93,29.91,12000.0,HIGH,pa_7_rev,Station pa_7_rev,12.2,NEG_E6,NEG_E6_0,20.0,0,2,100.0,pa_6,Station pa_6,16.46,E5,E5_0,25.0,2,3,60.0,Station pa_6,2nd nearest has slots (nearest full)
391.0,easyBike_023,NEG_E8,NEG_E8_0,0.89,30.83,12000.0,MEDIUM,pa_8,Station pa_8,162.7,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,417.13,E1,E1_0,20.0,0,3,100.0,Station pa_8,Nearest with charging slots
391.0,easyBike_025,E0,parked,0.0,17.63,12000.0,CRITICAL,pa_2,Station pa_2,58.27,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,78.88,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
391.0,easyBike_027,E5,parked,0.0,15.13,12000.0,CRITICAL,pa_6,Station pa_6,53.26,E5,E5_0,25.0,2,3,60.0,pa_7_rev,Station pa_7_rev,60.72,NEG_E6,NEG_E6_0,20.0,0,2,100.0,Station pa_6,Nearest with charging slots
391.0,easyBike_027,E4,E4_1,0.9,15.42,12000.0,CRITICAL,pa_2_rev,Station pa_2_rev,5.91,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,258.31,NEG_E5,NEG_E5_0,25.0,5,3,0.0,Station pa_2_rev,Nearest with charging slots
391.0,easyBike_029,NEG_E1,parked,0.0,12.03,12000.0,CRITICAL,pa_3_rev,Station pa_3_rev,37.15,NEG_E1,NEG_E1_0,20.0,0,3,100.0,pa_2,Station pa_2,56.75,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
391.0,easyBike_031,NEG_E7,parked,0.0,15.18,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,15.13,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,39.04,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
391.0,easyBike_033,E1,parked,0.0,18.13,12000.0,CRITICAL,pa_3,Station pa_3,70.68,E1,E1_0,20.0,0,3,100.0,pa_3_rev,Station pa_3_rev,385.12,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_3,Nearest with waiting slots
391.0,eRickshaw_031,NEG_E7,NEG_E7_0,11.66,24.26,7200.0,HIGH,pa_8,Station pa_8,80.05,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,395.9,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
393.0,easyBike_002,E1,E1_1,11.17,41.4,12000.0,MEDIUM,pa_3,Station pa_3,42.11,E1,E1_0,20.0,0,3,100.0,pa_8,Station pa_8,404.94,E7,E7_0,25.0,5,3,0.0,Station pa_8,2nd nearest has slots (nearest full)
393.0,easyBike_012,E10,E10_1,11.5,41.26,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,29.72,NEG_E1,NEG_E1_0,20.0,0,3,100.0,pa_2,Station pa_2,40.67,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
393.0,easyBike_015,NEG_E7,parked,0.0,25.87,12000.0,HIGH,pa_8_rev,Station pa_8_rev,27.65,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,50.91,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
393.0,easyBike_019,E6,E6_0,12.23,23.76,12000.0,HIGH,pa_6,Station pa_6,43.45,E5,E5_0,25.0,2,3,60.0,pa_7_rev,Station pa_7_rev,43.57,NEG_E6,NEG_E6_0,20.0,0,2,100.0,Station pa_6,Nearest with charging slots
393.0,easyBike_021,NEG_E1,parked,0.0,26.66,12000.0,HIGH,pa_3_rev,Station pa_3_rev,46.61,NEG_E1,NEG_E1_0,20.0,0,3,100.0,pa_2,Station pa_2,65.96,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
396.0,easyBike_014,NEG_E7,parked,0.0,27.05,12000.0,HIGH,pa_8_rev,Station pa_8_rev,33.96,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,56.98,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
396.0,easyBike_017,:Node2_3,:Node2_3_0,12.49,23.77,12000.0,HIGH,pa_3_rev,Station pa_3_rev,10.2,NEG_E1,NEG_E1_0,20.0,0,3,100.0,pa_2,Station pa_2,14.5,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
396.0,easyBike_018,E1,parked,0.0,22.41,12000.0,HIGH,pa_3,Station pa_3,63.85,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,391.95,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_3,Nearest with waiting slots
396.0,easyBike_030,NEG_E8,NEG_E8_0,13.55,13.82,12000.0,CRITICAL,pa_8,Station pa_8,33.94,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,411.43,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
397.0,easyBike_022,NEG_E7,parked,0.0,28.51,12000.0,HIGH,pa_8_rev,Station pa_8_rev,9.04,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,33.33,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
398.0,easyBike_014,NEG_E7,NEG_E7_1,12.11,27.19,12000.0,HIGH,pa_8,Station pa_8,180.17,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,295.34,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
398.0,easyBike_015,NEG_E7,NEG_E7_0,12.29,26.01,12000.0,HIGH,pa_8,Station pa_8,180.74,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,294.9,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
398.0,easyBike_016,NEG_E7,parked,0.0,24.7,12000.0,HIGH,pa_8_rev,Station pa_8_rev,30.8,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,53.94,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
398.0,easyBike_020,E1,parked,0.0,25.23,12000.0,HIGH,pa_3,Station pa_3,60.44,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,395.37,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_3,Nearest with waiting slots
398.0,easyBike_025,E0,E0_0,13.03,17.58,12000.0,CRITICAL,pa_2,Station pa_2,70.92,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,91.21,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
400.0,easyBike_016,NEG_E7,NEG_E7_0,12.34,24.83,12000.0,HIGH,pa_8,Station pa_8,199.3,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,276.24,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
401.0,easyBike_018,:Node2_8,:Node2_8_0,6.25,22.63,12000.0,HIGH,pa_2,Station pa_2,9.95,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,12.01,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
401.0,eRickshaw_027,E7,E7_0,11.49,29.74,7200.0,HIGH,pa_8,Station pa_8,192.22,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,283.32,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
401.0,eRickshaw_028,E1,parked,0.0,28.21,7200.0,HIGH,pa_3,Station pa_3,57.03,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,398.78,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_3,Nearest with waiting slots
401.0,eRickshaw_033,E0,E0_0,13.87,37.51,7200.0,MEDIUM,pa_2,Station pa_2,92.08,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,112.33,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
401.0,eVan_029,NEG_E3,NEG_E3_1,0.63,32.36,5760.0,MEDIUM,pa_8,Station pa_8,167.76,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,407.22,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
403.0,easyBike_021,NEG_E3,NEG_E3_0,12.71,27.18,12000.0,HIGH,pa_3,Station pa_3,224.59,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,286.89,E7,E7_0,25.0,5,3,0.0,Station pa_8,2nd nearest has slots (nearest full)
403.0,eRickshaw_030,NEG_E7,NEG_E7_0,12.53,25.33,7200.0,HIGH,pa_8,Station pa_8,184.7,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,290.92,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
404.0,easyBike_020,:Node2_8,:Node2_8_0,5.84,25.47,12000.0,HIGH,pa_2,Station pa_2,6.4,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,15.37,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
406.0,easyBike_005,NEG_E1,NEG_E1_0,11.36,37.75,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,185.5,NEG_E1,NEG_E1_0,20.0,0,3,100.0,pa_2,Station pa_2,203.6,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
406.0,easyBike_006,NEG_E9,NEG_E9_0,0.89,36.68,12000.0,MEDIUM,pa_3,Station pa_3,16.26,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,389.74,E7,E7_0,25.0,5,3,0.0,Station pa_8,2nd nearest has slots (nearest full)
406.0,easyBike_007,NEG_E6,NEG_E6_0,11.57,35.4,12000.0,MEDIUM,pa_7_rev,Station pa_7_rev,97.29,NEG_E6,NEG_E6_0,20.0,0,1,100.0,pa_6,Station pa_6,98.74,E5,E5_0,25.0,2,3,60.0,Station pa_6,2nd nearest has slots (nearest full)
406.0,easyBike_017,E1,parked,0.0,23.58,12000.0,HIGH,pa_3,Station pa_3,67.26,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,388.54,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_3,Nearest with waiting slots
406.0,easyBike_022,NEG_E7,parked,0.0,28.55,12000.0,HIGH,pa_8_rev,Station pa_8_rev,24.51,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,47.9,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
406.0,easyBike_024,NEG_E7,parked,0.0,18.55,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,21.37,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,44.92,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
406.0,easyBike_024,NEG_E8,NEG_E8_1,0.91,19.17,12000.0,CRITICAL,pa_8,Station pa_8,162.51,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,413.99,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
406.0,easyBike_026,E0,parked,0.0,16.38,12000.0,CRITICAL,pa_2,Station pa_2,55.6,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,76.22,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
406.0,easyBike_028,E0,parked,0.0,13.88,12000.0,CRITICAL,pa_2,Station pa_2,52.92,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,73.57,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
406.0,easyBike_028,E0,E0_1,0.9,14.17,12000.0,CRITICAL,pa_2_rev,Station pa_2_rev,6.56,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,268.08,NEG_E5,NEG_E5_0,25.0,5,3,0.0,Station pa_2_rev,Nearest with charging slots
406.0,easyBike_030,NEG_E7,parked,0.0,13.52,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,18.24,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,41.96,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
406.0,easyBike_032,NEG_E7,parked,0.0,16.83,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,12.05,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,36.16,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
406.0,easyBike_034,E9,E9_0,13.84,34.02,12000.0,MEDIUM,pa_8,Station pa_8,196.15,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,210.04,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
406.0,eRickshaw_031,NEG_E8,NEG_E8_0,0.0,24.86,7200.0,HIGH,pa_8,Station pa_8,162.83,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,417.15,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
406.0,eVan_028,E0,E0_0,13.47,28.31,5760.0,HIGH,pa_2_rev,Station pa_2_rev,122.08,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_2,Station pa_2,268.75,E0,E0_0,20.0,0,1,100.0,Station pa_2_rev,Nearest with charging slots
407.0,easyBike_032,NEG_E8,NEG_E8_0,13.67,17.3,12000.0,CRITICAL,pa_8,Station pa_8,105.84,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,409.57,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
408.0,easyBike_013,NEG_E1,NEG_E1_0,12.06,28.14,12000.0,HIGH,pa_3,Station pa_3,143.92,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,311.92,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_3,Nearest with waiting slots
408.0,easyBike_024,NEG_E6,parked,0.0,18.34,12000.0,CRITICAL,pa_7_rev,Station pa_7_rev,30.27,NEG_E6,NEG_E6_0,20.0,0,1,100.0,pa_6,Station pa_6,33.7,E5,E5_0,25.0,2,3,60.0,Station pa_6,2nd nearest has slots (nearest full)
411.0,easyBike_029,NEG_E3,NEG_E3_0,13.44,12.41,12000.0,CRITICAL,pa_3,Station pa_3,151.3,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,410.35,E7,E7_0,25.0,5,3,0.0,Station pa_8,2nd nearest has slots (nearest full)
411.0,easyBike_031,NEG_E8,NEG_E8_0,10.78,15.59,12000.0,CRITICAL,pa_8,Station pa_8,51.71,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,409.73,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
411.0,eRickshaw_026,E9,E9_0,11.64,33.36,7200.0,MEDIUM,pa_3,Station pa_3,177.96,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,228.24,E7,E7_0,25.0,5,3,0.0,Station pa_8,2nd nearest has slots (nearest full)
411.0,eRickshaw_030,NEG_E8,NEG_E8_0,12.7,25.92,7200.0,HIGH,pa_8,Station pa_8,119.66,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,410.69,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
411.0,eRickshaw_032,NEG_E8,NEG_E8_0,3.31,33.27,7200.0,MEDIUM,pa_8,Station pa_8,24.42,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,412.75,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
411.0,eVan_027,E5,E5_0,11.67,45.18,5760.0,MEDIUM,pa_6_rev,Station pa_6_rev,107.88,NEG_E5,NEG_E5_0,25.0,5,3,0.0,pa_6,Station pa_6,151.72,E5,E5_0,25.0,2,3,60.0,Station pa_6_rev,Nearest with charging slots
412.0,easyBike_021,NEG_E1,parked,0.0,26.65,12000.0,HIGH,pa_3_rev,Station pa_3_rev,32.42,NEG_E1,NEG_E1_0,20.0,0,3,100.0,pa_2,Station pa_2,52.18,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
413.0,easyBike_026,E0,E0_0,13.16,16.33,12000.0,CRITICAL,pa_2,Station pa_2,67.82,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,88.13,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
413.0,eRickshaw_029,NEG_E2,NEG_E2_0,5.77,29.47,7200.0,HIGH,pa_3,Station pa_3,111.75,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,443.01,E7,E7_0,25.0,5,3,0.0,Station pa_8,2nd nearest has slots (nearest full)
418.0,easyBike_022,NEG_E8,NEG_E8_0,12.9,28.84,12000.0,HIGH,pa_8,Station pa_8,38.32,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,409.34,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
418.0,eRickshaw_029,NEG_E3,NEG_E3_0,11.45,29.76,7200.0,HIGH,pa_3,Station pa_3,250.45,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,260.19,E7,E7_0,25.0,5,3,0.0,Station pa_8,2nd nearest has slots (nearest full)
421.0,easyBike_001,E3,E3_0,11.04,42.43,12000.0,MEDIUM,pa_3,Station pa_3,158.39,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,434.72,E7,E7_0,25.0,5,3,0.0,Station pa_8,2nd nearest has slots (nearest full)
421.0,easyBike_003,E6,E6_0,11.3,40.34,12000.0,MEDIUM,pa_7,Station pa_7,11.49,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,35.58,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
421.0,easyBike_004,E10,E10_0,11.34,39.16,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,185.31,NEG_E1,NEG_E1_0,20.0,0,3,100.0,pa_2,Station pa_2,196.76,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
421.0,easyBike_008,NEG_E10,NEG_E10_0,11.64,34.22,12000.0,MEDIUM,pa_7,Station pa_7,139.23,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,151.14,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
421.0,easyBike_009,E0,E0_0,11.75,36.39,12000.0,MEDIUM,pa_2,Station pa_2,103.2,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,123.43,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
421.0,easyBike_010,E0,E0_1,11.84,38.05,12000.0,MEDIUM,pa_2,Station pa_2,99.52,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,119.55,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
421.0,easyBike_011,E5,E5_0,11.87,39.71,12000.0,MEDIUM,pa_6_rev,Station pa_6_rev,126.76,NEG_E5,NEG_E5_0,25.0,4,3,20.0,pa_6,Station pa_6,132.79,E5,E5_0,25.0,2,3,60.0,Station pa_6_rev,Nearest with charging slots
421.0,easyBike_013,NEG_E1,parked,0.0,28.02,12000.0,HIGH,pa_3_rev,Station pa_3_rev,41.88,NEG_E1,NEG_E1_0,20.0,0,3,100.0,pa_2,Station pa_2,61.34,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
421.0,easyBike_019,E5,parked,0.0,23.89,12000.0,HIGH,pa_6,Station pa_6,49.94,E5,E5_0,25.0,2,3,60.0,pa_7_rev,Station pa_7_rev,57.45,NEG_E6,NEG_E6_0,20.0,0,1,100.0,Station pa_6,Nearest with charging slots
421.0,easyBike_023,NEG_E6,parked,0.0,29.99,12000.0,HIGH,pa_7_rev,Station pa_7_rev,35.26,NEG_E6,NEG_E6_0,20.0,0,1,100.0,pa_6,Station pa_6,38.37,E5,E5_0,25.0,2,3,60.0,Station pa_6,2nd nearest has slots (nearest full)
421.0,easyBike_023,NEG_E5,parked,0.0,29.85,12000.0,HIGH,pa_6_rev,Station pa_6_rev,35.04,NEG_E5,NEG_E5_0,25.0,4,3,20.0,pa_6,Station pa_6,224.66,E5,E5_0,25.0,2,3,60.0,Station pa_6_rev,Nearest with charging slots
421.0,easyBike_023,NEG_E8,NEG_E8_0,12.93,30.65,12000.0,MEDIUM,pa_8,Station pa_8,106.58,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,409.62,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
421.0,easyBike_025,E0,parked,0.0,17.63,12000.0,CRITICAL,pa_2,Station pa_2,58.27,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,78.88,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_2,Nearest with waiting slots
421.0,easyBike_027,E5,parked,0.0,15.13,12000.0,CRITICAL,pa_6,Station pa_6,53.26,E5,E5_0,25.0,2,3,60.0,pa_7_rev,Station pa_7_rev,60.72,NEG_E6,NEG_E6_0,20.0,0,1,100.0,Station pa_6,Nearest with charging slots
421.0,easyBike_027,E4,E4_0,13.24,15.23,12000.0,CRITICAL,pa_6_rev,Station pa_6_rev,91.75,NEG_E5,NEG_E5_0,25.0,4,3,20.0,pa_2_rev,Station pa_2_rev,170.03,NEG_E0,NEG_E0_0,20.0,4,3,0.0,Station pa_6_rev,Nearest with charging slots
421.0,easyBike_029,NEG_E1,parked,0.0,12.03,12000.0,CRITICAL,pa_3_rev,Station pa_3_rev,37.15,NEG_E1,NEG_E1_0,20.0,0,3,100.0,pa_2,Station pa_2,56.75,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
421.0,easyBike_031,NEG_E7,parked,0.0,15.18,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,15.13,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,39.04,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
421.0,easyBike_033,E1,parked,0.0,18.13,12000.0,CRITICAL,pa_3,Station pa_3,70.68,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,385.12,NEG_E1,NEG_E1_0,20.0,0,3,100.0,Station pa_3,Nearest with waiting slots
421.0,eRickshaw_031,NEG_E7,NEG_E7_0,11.64,24.05,7200.0,HIGH,pa_8_rev,Station pa_8_rev,211.42,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,232.75,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
423.0,easyBike_002,E9,E9_0,11.15,41.26,12000.0,MEDIUM,pa_3,Station pa_3,108.66,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,297.82,E7,E7_0,25.0,5,3,0.0,Station pa_8,2nd nearest has slots (nearest full)
423.0,easyBike_012,E10,E10_1,11.98,41.13,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,196.28,NEG_E1,NEG_E1_0,20.0,0,2,100.0,pa_2,Station pa_2,207.43,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
423.0,easyBike_015,NEG_E7,parked,0.0,25.87,12000.0,HIGH,pa_8_rev,Station pa_8_rev,27.65,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,50.91,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
423.0,easyBike_019,E6,E6_0,12.59,23.61,12000.0,HIGH,pa_7,Station pa_7,19.44,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,43.41,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
423.0,easyBike_021,NEG_E1,parked,0.0,26.66,12000.0,HIGH,pa_3_rev,Station pa_3_rev,46.61,NEG_E1,NEG_E1_0,20.0,0,2,100.0,pa_2,Station pa_2,65.96,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
426.0,easyBike_014,NEG_E7,parked,0.0,27.05,12000.0,HIGH,pa_8_rev,Station pa_8_rev,33.96,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,56.98,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
426.0,easyBike_017,E1,E1_0,12.48,23.64,12000.0,HIGH,pa_3_rev,Station pa_3_rev,210.95,NEG_E1,NEG_E1_0,20.0,0,2,100.0,pa_2,Station pa_2,228.51,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
426.0,easyBike_018,E1,parked,0.0,22.41,12000.0,HIGH,pa_3,Station pa_3,63.85,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,391.95,NEG_E1,NEG_E1_0,20.0,0,2,100.0,Station pa_3,Nearest with waiting slots
426.0,easyBike_030,NEG_E7,NEG_E7_0,13.58,13.66,12000.0,CRITICAL,pa_8,Station pa_8,172.61,E7,E7_0,25.0,4,3,20.0,pa_8_rev,Station pa_8_rev,303.04,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
426.0,eRickshaw_026,E0,E0_1,0.51,34.72,7200.0,MEDIUM,pa_2_rev,Station pa_2_rev,6.52,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,268.09,NEG_E5,NEG_E5_0,25.0,4,3,20.0,Station pa_2_rev,Nearest with charging slots
426.0,eVan_030,NEG_E8,NEG_E8_1,0.61,46.48,5760.0,MEDIUM,pa_8,Station pa_8,162.56,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,414.0,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
427.0,easyBike_022,NEG_E7,parked,0.0,28.51,12000.0,HIGH,pa_8_rev,Station pa_8_rev,9.04,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,33.33,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
428.0,easyBike_014,NEG_E7,NEG_E7_1,12.2,27.06,12000.0,HIGH,pa_8_rev,Station pa_8_rev,102.81,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,124.09,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
428.0,easyBike_015,NEG_E7,NEG_E7_0,12.23,25.88,12000.0,HIGH,pa_8_rev,Station pa_8_rev,100.82,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,122.44,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
