timestep_sec,total_vehicles_charging,total_vehicles_waiting,total_power_demand_kW,total_power_demand_MW,pa_2_vehicles,pa_2_power_kW,pa_2_rev_vehicles,pa_2_rev_power_kW,pa_3_vehicles,pa_3_power_kW,pa_3_rev_vehicles,pa_3_rev_power_kW,pa_6_vehicles,pa_6_power_kW,pa_6_rev_vehicles,pa_6_rev_power_kW,pa_7_vehicles,pa_7_power_kW,pa_7_rev_vehicles,pa_7_rev_power_kW,pa_8_vehicles,pa_8_power_kW,pa_8_rev_vehicles,pa_8_rev_power_kW
340.0,21,8,470.0,0.47,4,80.0,0,0.0,0,0.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
341.0,21,8,470.0,0.47,4,80.0,0,0.0,0,0.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
342.0,21,8,470.0,0.47,4,80.0,0,0.0,0,0.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
343.0,21,8,470.0,0.47,4,80.0,0,0.0,0,0.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
344.0,21,8,470.0,0.47,4,80.0,0,0.0,0,0.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
345.0,21,8,470.0,0.47,4,80.0,0,0.0,0,0.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
346.0,21,8,470.0,0.47,4,80.0,0,0.0,0,0.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
347.0,21,8,470.0,0.47,4,80.0,0,0.0,0,0.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
348.0,21,8,470.0,0.47,4,80.0,0,0.0,0,0.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
349.0,21,8,470.0,0.47,4,80.0,0,0.0,0,0.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
350.0,22,8,490.0,0.49,4,80.0,0,0.0,1,20.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
351.0,22,8,490.0,0.49,4,80.0,0,0.0,1,20.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
352.0,22,8,490.0,0.49,4,80.0,0,0.0,1,20.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
353.0,22,8,490.0,0.49,4,80.0,0,0.0,1,20.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
354.0,22,8,490.0,0.49,4,80.0,0,0.0,1,20.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
355.0,22,8,490.0,0.49,4,80.0,0,0.0,1,20.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
356.0,23,8,510.0,0.51,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,3,60.0,1,25.0,5,125.0
357.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
358.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
359.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
360.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
361.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
362.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
363.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
364.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
365.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
366.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
367.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
368.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
369.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
370.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
371.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
372.0,24,8,530.0,0.53,4,80.0,0,0.0,2,40.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
373.0,25,8,550.0,0.55,4,80.0,0,0.0,3,60.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
374.0,25,8,550.0,0.55,4,80.0,0,0.0,3,60.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
375.0,25,8,550.0,0.55,4,80.0,0,0.0,3,60.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
376.0,25,8,550.0,0.55,4,80.0,0,0.0,3,60.0,4,80.0,4,100.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
377.0,26,8,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
378.0,26,8,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
379.0,26,8,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
380.0,26,8,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
381.0,26,8,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
382.0,26,8,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
383.0,26,8,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
384.0,26,8,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
385.0,26,8,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
386.0,26,8,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
387.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
388.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
389.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
390.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
391.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
392.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
393.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
394.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
395.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
396.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
397.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
398.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
399.0,26,9,575.0,0.575,4,80.0,0,0.0,3,60.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
400.0,27,9,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
401.0,27,9,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
402.0,27,9,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
403.0,27,9,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
404.0,27,9,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
405.0,27,10,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
406.0,27,10,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
407.0,27,10,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
408.0,27,10,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
409.0,27,10,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
410.0,27,10,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
411.0,27,10,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
412.0,27,10,595.0,0.595,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,0,0.0,0,0.0,4,80.0,1,25.0,5,125.0
413.0,28,10,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
414.0,28,10,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
415.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
416.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
417.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
418.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
419.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
420.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
421.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
422.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
423.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
424.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
425.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
426.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
427.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
428.0,28,11,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
429.0,28,12,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
430.0,28,12,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
431.0,28,12,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
432.0,28,12,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
433.0,28,12,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
434.0,28,13,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
435.0,28,13,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
436.0,28,13,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
437.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
438.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
439.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
440.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
441.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
442.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
443.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
444.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
445.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
446.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
447.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
448.0,28,14,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
449.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
450.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
451.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
452.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
453.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
454.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
455.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
456.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
457.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
458.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
459.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
460.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
461.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
462.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
463.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
464.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
465.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
466.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
467.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
468.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
469.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
470.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
471.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
472.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
473.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
474.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
475.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
476.0,28,15,620.0,0.62,4,80.0,0,0.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
477.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
478.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
479.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
480.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
481.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
482.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
483.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
484.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
485.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
486.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
487.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
488.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
489.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
490.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
491.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
492.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
493.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
494.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
495.0,29,15,640.0,0.64,4,80.0,1,20.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
496.0,30,15,660.0,0.66,4,80.0,2,40.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
497.0,30,15,660.0,0.66,4,80.0,2,40.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
498.0,30,15,660.0,0.66,4,80.0,2,40.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
499.0,30,15,660.0,0.66,4,80.0,2,40.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
500.0,30,15,660.0,0.66,4,80.0,2,40.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
501.0,30,15,660.0,0.66,4,80.0,2,40.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
502.0,30,15,660.0,0.66,4,80.0,2,40.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
503.0,30,15,660.0,0.66,4,80.0,2,40.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
504.0,30,15,660.0,0.66,4,80.0,2,40.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
505.0,30,15,660.0,0.66,4,80.0,2,40.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
506.0,31,15,680.0,0.68,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
507.0,31,15,680.0,0.68,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
508.0,31,15,680.0,0.68,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
509.0,31,15,680.0,0.68,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
510.0,31,15,680.0,0.68,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
511.0,31,15,680.0,0.68,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
512.0,31,15,680.0,0.68,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
513.0,31,15,680.0,0.68,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
514.0,31,15,680.0,0.68,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
515.0,31,15,680.0,0.68,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,1,25.0,0,0.0,4,80.0,1,25.0,5,125.0
516.0,32,15,705.0,0.705,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,1,25.0,5,125.0
517.0,32,15,705.0,0.705,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,1,25.0,5,125.0
518.0,32,15,705.0,0.705,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,1,25.0,5,125.0
519.0,33,15,730.0,0.73,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
