timestep_sec,station_id,station_edge,station_capacity,vehicles_charging,vehicle_ids,charging_times_sec,total_power_load_kW,utilization_percent,available_slots
415.0,pa_2,E0,4,1,easyBike_forward1.4,1.0,20.0,25.0,3
415.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","216.0,209.0,164.0,154.0",80.0,100.0,0
415.0,pa_6,E5,5,1,eRickshaw_forward4.0,62.0,25.0,20.0,4
415.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","15.0,4.0",40.0,50.0,2
415.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","139.0,96.0,84.0,18.0",100.0,80.0,1
415.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","117.0,103.0,96.0,74.0",80.0,100.0,0
415.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","196.0,190.0,105.0",60.0,75.0,1
415.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","53.0,41.0",50.0,40.0,3
415.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,23.0,20.0,25.0,3
415.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","88.0,63.0,47.0",75.0,60.0,2
416.0,pa_2,E0,4,1,easyBike_forward1.4,2.0,20.0,25.0,3
416.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","217.0,210.0,165.0,155.0",80.0,100.0,0
416.0,pa_6,E5,5,1,eRickshaw_forward4.0,63.0,25.0,20.0,4
416.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","16.0,5.0",40.0,50.0,2
416.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","140.0,97.0,85.0,19.0",100.0,80.0,1
416.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","118.0,104.0,97.0,75.0",80.0,100.0,0
416.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","197.0,191.0,106.0",60.0,75.0,1
416.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","54.0,42.0",50.0,40.0,3
416.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,24.0,20.0,25.0,3
416.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","89.0,64.0,48.0",75.0,60.0,2
417.0,pa_2,E0,4,1,easyBike_forward1.4,3.0,20.0,25.0,3
417.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","218.0,211.0,166.0,156.0",80.0,100.0,0
417.0,pa_6,E5,5,1,eRickshaw_forward4.0,64.0,25.0,20.0,4
417.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","17.0,6.0",40.0,50.0,2
417.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","141.0,98.0,86.0,20.0",100.0,80.0,1
417.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","119.0,105.0,98.0,76.0",80.0,100.0,0
417.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","198.0,192.0,107.0",60.0,75.0,1
417.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","55.0,43.0",50.0,40.0,3
417.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,25.0,20.0,25.0,3
417.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","90.0,65.0,49.0",75.0,60.0,2
418.0,pa_2,E0,4,1,easyBike_forward1.4,4.0,20.0,25.0,3
418.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","219.0,212.0,167.0,157.0",80.0,100.0,0
418.0,pa_6,E5,5,1,eRickshaw_forward4.0,65.0,25.0,20.0,4
418.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","18.0,7.0",40.0,50.0,2
418.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","142.0,99.0,87.0,21.0",100.0,80.0,1
418.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","120.0,106.0,99.0,77.0",80.0,100.0,0
418.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","199.0,193.0,108.0",60.0,75.0,1
418.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","56.0,44.0",50.0,40.0,3
418.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,26.0,20.0,25.0,3
418.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","91.0,66.0,50.0",75.0,60.0,2
419.0,pa_2,E0,4,1,easyBike_forward1.4,5.0,20.0,25.0,3
419.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","220.0,213.0,168.0,158.0",80.0,100.0,0
419.0,pa_6,E5,5,1,eRickshaw_forward4.0,66.0,25.0,20.0,4
419.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","19.0,8.0",40.0,50.0,2
419.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","143.0,100.0,88.0,22.0",100.0,80.0,1
419.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","121.0,107.0,100.0,78.0",80.0,100.0,0
419.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","200.0,194.0,109.0",60.0,75.0,1
419.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","57.0,45.0",50.0,40.0,3
419.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,27.0,20.0,25.0,3
419.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","92.0,67.0,51.0",75.0,60.0,2
420.0,pa_2,E0,4,1,easyBike_forward1.4,6.0,20.0,25.0,3
420.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","221.0,214.0,169.0,159.0",80.0,100.0,0
420.0,pa_6,E5,5,1,eRickshaw_forward4.0,67.0,25.0,20.0,4
420.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","20.0,9.0",40.0,50.0,2
420.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","144.0,101.0,89.0,23.0",100.0,80.0,1
420.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","122.0,108.0,101.0,79.0",80.0,100.0,0
420.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","201.0,195.0,110.0",60.0,75.0,1
420.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","58.0,46.0",50.0,40.0,3
420.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,28.0,20.0,25.0,3
420.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","93.0,68.0,52.0",75.0,60.0,2
421.0,pa_2,E0,4,1,easyBike_forward1.4,7.0,20.0,25.0,3
421.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","222.0,215.0,170.0,160.0",80.0,100.0,0
421.0,pa_6,E5,5,1,eRickshaw_forward4.0,68.0,25.0,20.0,4
421.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","21.0,10.0",40.0,50.0,2
421.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","145.0,102.0,90.0,24.0",100.0,80.0,1
421.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","123.0,109.0,102.0,80.0",80.0,100.0,0
421.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","202.0,196.0,111.0",60.0,75.0,1
421.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","59.0,47.0",50.0,40.0,3
421.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,29.0,20.0,25.0,3
421.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","94.0,69.0,53.0",75.0,60.0,2
422.0,pa_2,E0,4,1,easyBike_forward1.4,8.0,20.0,25.0,3
422.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","223.0,216.0,171.0,161.0",80.0,100.0,0
422.0,pa_6,E5,5,1,eRickshaw_forward4.0,69.0,25.0,20.0,4
422.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","22.0,11.0",40.0,50.0,2
422.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","146.0,103.0,91.0,25.0",100.0,80.0,1
422.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","124.0,110.0,103.0,81.0",80.0,100.0,0
422.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","203.0,197.0,112.0",60.0,75.0,1
422.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","60.0,48.0",50.0,40.0,3
422.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,30.0,20.0,25.0,3
422.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","95.0,70.0,54.0",75.0,60.0,2
423.0,pa_2,E0,4,1,easyBike_forward1.4,9.0,20.0,25.0,3
423.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","224.0,217.0,172.0,162.0",80.0,100.0,0
423.0,pa_6,E5,5,1,eRickshaw_forward4.0,70.0,25.0,20.0,4
423.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","23.0,12.0",40.0,50.0,2
423.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","147.0,104.0,92.0,26.0",100.0,80.0,1
423.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","125.0,111.0,104.0,82.0",80.0,100.0,0
423.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","204.0,198.0,113.0",60.0,75.0,1
423.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","61.0,49.0",50.0,40.0,3
423.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,31.0,20.0,25.0,3
423.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","96.0,71.0,55.0",75.0,60.0,2
424.0,pa_2,E0,4,1,easyBike_forward1.4,10.0,20.0,25.0,3
424.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","225.0,218.0,173.0,163.0",80.0,100.0,0
424.0,pa_6,E5,5,1,eRickshaw_forward4.0,71.0,25.0,20.0,4
424.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","24.0,13.0",40.0,50.0,2
424.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","148.0,105.0,93.0,27.0",100.0,80.0,1
424.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","126.0,112.0,105.0,83.0",80.0,100.0,0
424.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","205.0,199.0,114.0",60.0,75.0,1
424.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","62.0,50.0",50.0,40.0,3
424.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,32.0,20.0,25.0,3
424.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","97.0,72.0,56.0",75.0,60.0,2
425.0,pa_2,E0,4,1,easyBike_forward1.4,11.0,20.0,25.0,3
425.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","226.0,219.0,174.0,164.0",80.0,100.0,0
425.0,pa_6,E5,5,1,eRickshaw_forward4.0,72.0,25.0,20.0,4
425.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","25.0,14.0",40.0,50.0,2
425.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","149.0,106.0,94.0,28.0",100.0,80.0,1
425.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","127.0,113.0,106.0,84.0",80.0,100.0,0
425.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","206.0,200.0,115.0",60.0,75.0,1
425.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","63.0,51.0",50.0,40.0,3
425.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,33.0,20.0,25.0,3
425.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","98.0,73.0,57.0",75.0,60.0,2
426.0,pa_2,E0,4,1,easyBike_forward1.4,12.0,20.0,25.0,3
426.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","227.0,220.0,175.0,165.0",80.0,100.0,0
426.0,pa_6,E5,5,1,eRickshaw_forward4.0,73.0,25.0,20.0,4
426.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","26.0,15.0",40.0,50.0,2
426.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","150.0,107.0,95.0,29.0",100.0,80.0,1
426.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","128.0,114.0,107.0,85.0",80.0,100.0,0
426.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","207.0,201.0,116.0",60.0,75.0,1
426.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","64.0,52.0",50.0,40.0,3
426.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,34.0,20.0,25.0,3
426.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","99.0,74.0,58.0",75.0,60.0,2
427.0,pa_2,E0,4,1,easyBike_forward1.4,13.0,20.0,25.0,3
427.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","228.0,221.0,176.0,166.0",80.0,100.0,0
427.0,pa_6,E5,5,1,eRickshaw_forward4.0,74.0,25.0,20.0,4
427.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","27.0,16.0",40.0,50.0,2
427.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","151.0,108.0,96.0,30.0",100.0,80.0,1
427.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","129.0,115.0,108.0,86.0",80.0,100.0,0
427.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","208.0,202.0,117.0",60.0,75.0,1
427.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","65.0,53.0",50.0,40.0,3
427.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,35.0,20.0,25.0,3
427.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","100.0,75.0,59.0",75.0,60.0,2
428.0,pa_2,E0,4,1,easyBike_forward1.4,14.0,20.0,25.0,3
428.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","229.0,222.0,177.0,167.0",80.0,100.0,0
428.0,pa_6,E5,5,1,eRickshaw_forward4.0,75.0,25.0,20.0,4
428.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","28.0,17.0",40.0,50.0,2
428.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","152.0,109.0,97.0,31.0",100.0,80.0,1
428.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","130.0,116.0,109.0,87.0",80.0,100.0,0
428.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","209.0,203.0,118.0",60.0,75.0,1
428.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","66.0,54.0",50.0,40.0,3
428.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,36.0,20.0,25.0,3
428.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","101.0,76.0,60.0",75.0,60.0,2
429.0,pa_2,E0,4,1,easyBike_forward1.4,15.0,20.0,25.0,3
429.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","230.0,223.0,178.0,168.0",80.0,100.0,0
429.0,pa_6,E5,5,1,eRickshaw_forward4.0,76.0,25.0,20.0,4
429.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","29.0,18.0",40.0,50.0,2
429.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","153.0,110.0,98.0,32.0",100.0,80.0,1
429.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","131.0,117.0,110.0,88.0",80.0,100.0,0
429.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","210.0,204.0,119.0",60.0,75.0,1
429.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","67.0,55.0",50.0,40.0,3
429.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,37.0,20.0,25.0,3
429.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","102.0,77.0,61.0",75.0,60.0,2
430.0,pa_2,E0,4,1,easyBike_forward1.4,16.0,20.0,25.0,3
430.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","231.0,224.0,179.0,169.0",80.0,100.0,0
430.0,pa_6,E5,5,1,eRickshaw_forward4.0,77.0,25.0,20.0,4
430.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","30.0,19.0",40.0,50.0,2
430.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","154.0,111.0,99.0,33.0",100.0,80.0,1
430.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","132.0,118.0,111.0,89.0",80.0,100.0,0
430.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","211.0,205.0,120.0",60.0,75.0,1
430.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","68.0,56.0",50.0,40.0,3
430.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,38.0,20.0,25.0,3
430.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","103.0,78.0,62.0",75.0,60.0,2
431.0,pa_2,E0,4,1,easyBike_forward1.4,17.0,20.0,25.0,3
431.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","232.0,225.0,180.0,170.0",80.0,100.0,0
431.0,pa_6,E5,5,1,eRickshaw_forward4.0,78.0,25.0,20.0,4
431.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","31.0,20.0",40.0,50.0,2
431.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","155.0,112.0,100.0,34.0",100.0,80.0,1
431.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","133.0,119.0,112.0,90.0",80.0,100.0,0
431.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","212.0,206.0,121.0",60.0,75.0,1
431.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","69.0,57.0",50.0,40.0,3
431.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,39.0,20.0,25.0,3
431.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","104.0,79.0,63.0",75.0,60.0,2
432.0,pa_2,E0,4,1,easyBike_forward1.4,18.0,20.0,25.0,3
432.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","233.0,226.0,181.0,171.0",80.0,100.0,0
432.0,pa_6,E5,5,1,eRickshaw_forward4.0,79.0,25.0,20.0,4
432.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","32.0,21.0",40.0,50.0,2
432.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","156.0,113.0,101.0,35.0",100.0,80.0,1
432.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","134.0,120.0,113.0,91.0",80.0,100.0,0
432.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","213.0,207.0,122.0",60.0,75.0,1
432.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","70.0,58.0",50.0,40.0,3
432.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,40.0,20.0,25.0,3
432.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","105.0,80.0,64.0",75.0,60.0,2
433.0,pa_2,E0,4,1,easyBike_forward1.4,19.0,20.0,25.0,3
433.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","234.0,227.0,182.0,172.0",80.0,100.0,0
433.0,pa_6,E5,5,1,eRickshaw_forward4.0,80.0,25.0,20.0,4
433.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","33.0,22.0",40.0,50.0,2
433.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","157.0,114.0,102.0,36.0",100.0,80.0,1
433.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","135.0,121.0,114.0,92.0",80.0,100.0,0
433.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","214.0,208.0,123.0",60.0,75.0,1
433.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","71.0,59.0",50.0,40.0,3
433.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,41.0,20.0,25.0,3
433.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","106.0,81.0,65.0",75.0,60.0,2
434.0,pa_2,E0,4,1,easyBike_forward1.4,20.0,20.0,25.0,3
434.0,pa_3,E1,4,4,"easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1,easyBike_forward2.1","235.0,228.0,183.0,173.0",80.0,100.0,0
434.0,pa_6,E5,5,1,eRickshaw_forward4.0,81.0,25.0,20.0,4
434.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","34.0,23.0",40.0,50.0,2
434.0,pa_8,E7,5,4,"eRickshaw_forward3.0,easyBike_forward4.0,easyBike_forward3.1,easyBike_forward4.1","158.0,115.0,103.0,37.0",100.0,80.0,1
434.0,pa_2_rev,NEG_E0,4,4,"easyBike_reverse4.1,easyBike_reverse2.2,easyBike_reverse4.0,eRickshaw_reverse2.0","136.0,122.0,115.0,93.0",80.0,100.0,0
434.0,pa_3_rev,NEG_E1,4,3,"easyBike_reverse2.0,easyBike_reverse1.1,easyBike_reverse2.1","215.0,209.0,124.0",60.0,75.0,1
434.0,pa_6_rev,NEG_E5,5,2,"easyBike_reverse3.1,easyBike_reverse3.2","72.0,60.0",50.0,40.0,3
434.0,pa_7_rev,NEG_E6,4,1,easyBike_reverse3.3,42.0,20.0,25.0,3
434.0,pa_8_rev,NEG_E7,5,3,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3","107.0,82.0,66.0",75.0,60.0,2
