timestep_sec,minute_of_hour,station_id,station_edge,station_power_capacity_kW,station_charging_capacity,station_power_demand_kW,station_vehicles_charging,station_charging_utilization_percent,station_waiting_utilization_percent,station_vehicles_waiting,station_queue_length,station_charging_slots_available,station_waiting_slots_available,system_total_power_demand_kW,system_total_vehicles_charging,system_total_vehicles_waiting,system_charging_utilization_percent,system_total_active_vehicles,load_per_vehicle_kW,congestion_ratio,demand_to_capacity_ratio
326.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
326.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
326.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
326.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,25.0,0.88,1.0
327.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,20.0,0.86,1.0
327.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
327.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
327.0,5,pa_3_rev,NEG_E1,20.0,4,40.0,2,50.0,0.0,0,0,2,3,295.0,13,4,29.55,63,20.0,0.29,0.5
327.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,295.0,13,4,29.55,63,25.0,0.25,0.4
327.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
327.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
327.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
327.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
327.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,25.0,0.88,1.0
328.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,20.0,0.86,1.0
328.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
328.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
328.0,5,pa_3_rev,NEG_E1,20.0,4,40.0,2,50.0,0.0,0,0,2,3,295.0,13,4,29.55,63,20.0,0.29,0.5
328.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,295.0,13,4,29.55,63,25.0,0.25,0.4
328.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
328.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
328.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
328.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
328.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,25.0,0.88,1.0
329.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,20.0,0.86,1.0
329.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
329.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
329.0,5,pa_3_rev,NEG_E1,20.0,4,40.0,2,50.0,0.0,0,0,2,3,295.0,13,4,29.55,63,20.0,0.29,0.5
329.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,295.0,13,4,29.55,63,25.0,0.25,0.4
329.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
329.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
329.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
329.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
329.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,25.0,0.88,1.0
330.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,20.0,0.86,1.0
330.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
330.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
330.0,5,pa_3_rev,NEG_E1,20.0,4,40.0,2,50.0,0.0,0,0,2,3,295.0,13,4,29.55,63,20.0,0.29,0.5
330.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,295.0,13,4,29.55,63,25.0,0.25,0.4
330.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
330.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
330.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
330.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
330.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,25.0,0.88,1.0
331.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,20.0,0.86,1.0
331.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
331.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
331.0,5,pa_3_rev,NEG_E1,20.0,4,40.0,2,50.0,0.0,0,0,2,3,295.0,13,4,29.55,63,20.0,0.29,0.5
331.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,295.0,13,4,29.55,63,25.0,0.25,0.4
331.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
331.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
331.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
331.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
331.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,25.0,0.88,1.0
332.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,20.0,0.86,1.0
332.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
332.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,295.0,13,4,29.55,63,0.0,0.0,0.0
332.0,5,pa_3_rev,NEG_E1,20.0,4,40.0,2,50.0,0.0,0,0,2,3,295.0,13,4,29.55,63,20.0,0.29,0.5
332.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,295.0,13,4,29.55,63,25.0,0.25,0.4
332.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
332.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
332.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,295.0,13,4,29.55,63,0.0,0.0,0.0
332.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,295.0,13,4,29.55,63,0.0,0.0,0.0
332.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,295.0,13,4,29.55,63,25.0,0.88,1.0
333.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,315.0,14,4,31.82,63,20.0,0.86,1.0
333.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,63,0.0,0.0,0.0
333.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,63,0.0,0.0,0.0
333.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,315.0,14,4,31.82,63,20.0,0.43,0.75
333.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,315.0,14,4,31.82,63,25.0,0.25,0.4
333.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,63,0.0,0.0,0.0
333.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,63,0.0,0.0,0.0
333.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,63,0.0,0.0,0.0
333.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,63,0.0,0.0,0.0
333.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,315.0,14,4,31.82,63,25.0,0.88,1.0
334.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,315.0,14,4,31.82,63,20.0,0.86,1.0
334.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,63,0.0,0.0,0.0
334.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,63,0.0,0.0,0.0
334.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,315.0,14,4,31.82,63,20.0,0.43,0.75
334.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,315.0,14,4,31.82,63,25.0,0.25,0.4
334.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,63,0.0,0.0,0.0
334.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,63,0.0,0.0,0.0
334.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,63,0.0,0.0,0.0
334.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,63,0.0,0.0,0.0
334.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,315.0,14,4,31.82,63,25.0,0.88,1.0
335.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,315.0,14,4,31.82,63,20.0,0.86,1.0
335.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,63,0.0,0.0,0.0
335.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,63,0.0,0.0,0.0
335.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,315.0,14,4,31.82,63,20.0,0.43,0.75
335.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,315.0,14,4,31.82,63,25.0,0.25,0.4
335.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,63,0.0,0.0,0.0
335.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,63,0.0,0.0,0.0
335.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,63,0.0,0.0,0.0
335.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,63,0.0,0.0,0.0
335.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,315.0,14,4,31.82,63,25.0,0.88,1.0
336.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,315.0,14,4,31.82,64,20.0,0.86,1.0
336.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,64,0.0,0.0,0.0
336.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,64,0.0,0.0,0.0
336.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,315.0,14,4,31.82,64,20.0,0.43,0.75
336.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,315.0,14,4,31.82,64,25.0,0.25,0.4
336.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,64,0.0,0.0,0.0
336.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,64,0.0,0.0,0.0
336.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,64,0.0,0.0,0.0
336.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,64,0.0,0.0,0.0
336.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,315.0,14,4,31.82,64,25.0,0.88,1.0
337.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,315.0,14,4,31.82,64,20.0,0.86,1.0
337.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,64,0.0,0.0,0.0
337.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,64,0.0,0.0,0.0
337.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,315.0,14,4,31.82,64,20.0,0.43,0.75
337.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,315.0,14,4,31.82,64,25.0,0.25,0.4
337.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,64,0.0,0.0,0.0
337.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,64,0.0,0.0,0.0
337.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,64,0.0,0.0,0.0
337.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,64,0.0,0.0,0.0
337.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,315.0,14,4,31.82,64,25.0,0.88,1.0
338.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,315.0,14,4,31.82,65,20.0,0.86,1.0
338.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,65,0.0,0.0,0.0
338.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,315.0,14,4,31.82,65,0.0,0.0,0.0
338.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,315.0,14,4,31.82,65,20.0,0.43,0.75
338.0,5,pa_6,E5,25.0,5,50.0,2,40.0,0.0,0,0,3,3,315.0,14,4,31.82,65,25.0,0.25,0.4
338.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,65,0.0,0.0,0.0
338.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,65,0.0,0.0,0.0
338.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,315.0,14,4,31.82,65,0.0,0.0,0.0
338.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,315.0,14,4,31.82,65,0.0,0.0,0.0
338.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,315.0,14,4,31.82,65,25.0,0.88,1.0
339.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,340.0,15,4,34.09,65,20.0,0.86,1.0
339.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,65,0.0,0.0,0.0
339.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,65,0.0,0.0,0.0
339.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,340.0,15,4,34.09,65,20.0,0.43,0.75
339.0,5,pa_6,E5,25.0,5,75.0,3,60.0,0.0,0,0,2,3,340.0,15,4,34.09,65,25.0,0.38,0.6
339.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,65,0.0,0.0,0.0
339.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,65,0.0,0.0,0.0
339.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,65,0.0,0.0,0.0
339.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,65,0.0,0.0,0.0
339.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,340.0,15,4,34.09,65,25.0,0.88,1.0
340.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,340.0,15,4,34.09,65,20.0,0.86,1.0
340.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,65,0.0,0.0,0.0
340.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,65,0.0,0.0,0.0
340.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,340.0,15,4,34.09,65,20.0,0.43,0.75
340.0,5,pa_6,E5,25.0,5,75.0,3,60.0,0.0,0,0,2,3,340.0,15,4,34.09,65,25.0,0.38,0.6
340.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,65,0.0,0.0,0.0
340.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,65,0.0,0.0,0.0
340.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,65,0.0,0.0,0.0
340.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,65,0.0,0.0,0.0
340.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,340.0,15,4,34.09,65,25.0,0.88,1.0
341.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,340.0,15,4,34.09,66,20.0,0.86,1.0
341.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,66,0.0,0.0,0.0
341.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,66,0.0,0.0,0.0
341.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,340.0,15,4,34.09,66,20.0,0.43,0.75
341.0,5,pa_6,E5,25.0,5,75.0,3,60.0,0.0,0,0,2,3,340.0,15,4,34.09,66,25.0,0.38,0.6
341.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,66,0.0,0.0,0.0
341.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,66,0.0,0.0,0.0
341.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,66,0.0,0.0,0.0
341.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,66,0.0,0.0,0.0
341.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,340.0,15,4,34.09,66,25.0,0.88,1.0
342.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,340.0,15,4,34.09,66,20.0,0.86,1.0
342.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,66,0.0,0.0,0.0
342.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,66,0.0,0.0,0.0
342.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,340.0,15,4,34.09,66,20.0,0.43,0.75
342.0,5,pa_6,E5,25.0,5,75.0,3,60.0,0.0,0,0,2,3,340.0,15,4,34.09,66,25.0,0.38,0.6
342.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,66,0.0,0.0,0.0
342.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,66,0.0,0.0,0.0
342.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,66,0.0,0.0,0.0
342.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,66,0.0,0.0,0.0
342.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,340.0,15,4,34.09,66,25.0,0.88,1.0
343.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,340.0,15,4,34.09,67,20.0,0.86,1.0
343.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,67,0.0,0.0,0.0
343.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,67,0.0,0.0,0.0
343.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,340.0,15,4,34.09,67,20.0,0.43,0.75
343.0,5,pa_6,E5,25.0,5,75.0,3,60.0,0.0,0,0,2,3,340.0,15,4,34.09,67,25.0,0.38,0.6
343.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,67,0.0,0.0,0.0
343.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,67,0.0,0.0,0.0
343.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,67,0.0,0.0,0.0
343.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,67,0.0,0.0,0.0
343.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,340.0,15,4,34.09,67,25.0,0.88,1.0
344.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,340.0,15,4,34.09,67,20.0,0.86,1.0
344.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,67,0.0,0.0,0.0
344.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,67,0.0,0.0,0.0
344.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,340.0,15,4,34.09,67,20.0,0.43,0.75
344.0,5,pa_6,E5,25.0,5,75.0,3,60.0,0.0,0,0,2,3,340.0,15,4,34.09,67,25.0,0.38,0.6
344.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,67,0.0,0.0,0.0
344.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,67,0.0,0.0,0.0
344.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,67,0.0,0.0,0.0
344.0,5,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,67,0.0,0.0,0.0
344.0,5,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,66.67,2,2,0,1,340.0,15,4,34.09,67,25.0,0.88,1.0
345.0,5,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,340.0,15,4,34.09,67,20.0,0.86,1.0
345.0,5,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,67,0.0,0.0,0.0
345.0,5,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,340.0,15,4,34.09,67,0.0,0.0,0.0
345.0,5,pa_3_rev,NEG_E1,20.0,4,60.0,3,75.0,0.0,0,0,1,3,340.0,15,4,34.09,67,20.0,0.43,0.75
345.0,5,pa_6,E5,25.0,5,75.0,3,60.0,0.0,0,0,2,3,340.0,15,4,34.09,67,25.0,0.38,0.6
345.0,5,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,340.0,15,4,34.09,67,0.0,0.0,0.0
345.0,5,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,67,0.0,0.0,0.0
345.0,5,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,340.0,15,4,34.09,67,0.0,0.0,0.0
